observation,data_marking,statistical_unit_eng,statistical_unit_cym,measure_type_eng,measure_type_cym,observation_type,empty,obs_type_value,unit_multiplier,unit_of_measure_eng,unit_of_measure_cym,confidentuality,empty1,geographic_area,empty2,empty3,time_dim_item_id,time_dim_item_label_eng,time_dim_item_label_cym,time_type,empty4,statistical_population_id,statistical_population_label_eng,statistical_population_label_cym,cdid,cdiddescrip,empty5,empty6,empty7,empty8,empty9,empty10,empty11,empty12,dim_id_1,dimension_label_eng_1,dimension_label_cym_1,dim_item_id_1,dimension_item_label_eng_1,dimension_item_label_cym_1,is_total_1,is_sub_total_1
14.033746801526384,,,,,,,,,,,,,,Monmouthshire,,,2016,2016,,Year,,,,,,,,,,,,,1,,Type of Travel,Type of Travel,,Holiday,Holiday,,,
0.612777473419699,,,,,,,,,,,,,,Monmouthshire,,,2016,2016,,Year,,,,,,,,,,,,,1,,Type of Travel,Type of Travel,,Business,Business,,,
3.613245931474974,,,,,,,,,,,,,,Neath/Port Talbot,,,2016,2016,,Year,,,,,,,,,,,,,1,,Type of Travel,Type of Travel,,Holiday,Holiday,,,
0.8304281780919817,,,,,,,,,,,,,,Neath/Port Talbot,,,2016,2016,,Year,,,,,,,,,,,,,1,,Type of Travel,Type of Travel,,Business,Business,,,
22.396690655088907,,,,,,,,,,,,,,Newport,,,2016,2016,,Year,,,,,,,,,,,,,1,,Type of Travel,Type of Travel,,Holiday,Holiday,,,
14.321454845253106,,,,,,,,,,,,,,Newport,,,2016,2016,,Year,,,,,,,,,,,,,1,,Type of Travel,Type of Travel,,Business,Business,,,
87.75310352607777,,,,,,,,,,,,,,Pembrokeshire,,,2016,2016,,Year,,,,,,,,,,,,,1,,Type of Travel,Type of Travel,,Holiday,Holiday,,,
7.6392651901301125,,,,,,,,,,,,,,Pembrokeshire,,,2016,2016,,Year,,,,,,,,,,,,,1,,Type of Travel,Type of Travel,,Business,Business,,,
20.960312667311864,,,,,,,,,,,,,,Powys,,,2016,2016,,Year,,,,,,,,,,,,,1,,Type of Travel,Type of Travel,,Holiday,Holiday,,,
3.0348533331473098,,,,,,,,,,,,,,Powys,,,2016,2016,,Year,,,,,,,,,,,,,1,,Type of Travel,Type of Travel,,Business,Business,,,
2.5982662503866774,,,,,,,,,,,,,,Rhondda,,,2016,2016,,Year,,,,,,,,,,,,,1,,Type of Travel,Type of Travel,,Holiday,Holiday,,,
1.4625459505938057,,,,,,,,,,,,,,Rhondda,,,2016,2016,,Year,,,,,,,,,,,,,1,,Type of Travel,Type of Travel,,Business,Business,,,
25.77433912611772,,,,,,,,,,,,,,Swansea,,,2016,2016,,Year,,,,,,,,,,,,,1,,Type of Travel,Type of Travel,,Holiday,Holiday,,,
12.800148459117889,,,,,,,,,,,,,,Swansea,,,2016,2016,,Year,,,,,,,,,,,,,1,,Type of Travel,Type of Travel,,Business,Business,,,
0.9897801853826094,,,,,,,,,,,,,,Torfaen,,,2016,2016,,Year,,,,,,,,,,,,,1,,Type of Travel,Type of Travel,,Holiday,Holiday,,,
0.953140763030308,,,,,,,,,,,,,,Torfaen,,,2016,2016,,Year,,,,,,,,,,,,,1,,Type of Travel,Type of Travel,,Business,Business,,,
1.3104939067158095,,,,,,,,,,,,,,Vale of Glamorgan,,,2016,2016,,Year,,,,,,,,,,,,,1,,Type of Travel,Type of Travel,,Holiday,Holiday,,,
6.1507823684885805,,,,,,,,,,,,,,Vale of Glamorgan,,,2016,2016,,Year,,,,,,,,,,,,,1,,Type of Travel,Type of Travel,,Business,Business,,,
10.269541793578373,,,,,,,,,,,,,,Wrexham,,,2016,2016,,Year,,,,,,,,,,,,,1,,Type of Travel,Type of Travel,,Holiday,Holiday,,,
12.305539866069536,,,,,,,,,,,,,,Wrexham,,,2016,2016,,Year,,,,,,,,,,,,,1,,Type of Travel,Type of Travel,,Business,Business,,,
5.040071279207269,,,,,,,,,,,,,,Wales unspecified,,,2016,2016,,Year,,,,,,,,,,,,,1,,Type of Travel,Type of Travel,,Holiday,Holiday,,,
0.9202269861206899,,,,,,,,,,,,,,Wales unspecified,,,2016,2016,,Year,,,,,,,,,,,,,1,,Type of Travel,Type of Travel,,Business,Business,,,
110.28517450275828,,,,,,,,,,,,,,Northern Ireland,,,2016,2016,,Year,,,,,,,,,,,,,1,,Type of Travel,Type of Travel,,Holiday,Holiday,,,
77.08926450599829,,,,,,,,,,,,,,Northern Ireland,,,2016,2016,,Year,,,,,,,,,,,,,1,,Type of Travel,Type of Travel,,Business,Business,,,
36.3777980836522,,,,,,,,,,,,,,Nights spent Travelling,,,2016,2016,,Year,,,,,,,,,,,,,1,,Type of Travel,Type of Travel,,Holiday,Holiday,,,
35.103778420297004,,,,,,,,,,,,,,Nights spent Travelling,,,2016,2016,,Year,,,,,,,,,,,,,1,,Type of Travel,Type of Travel,,Business,Business,,,
6.453258194603443,,,,,,,,,,,,,,Isle Of Man,,,2016,2016,,Year,,,,,,,,,,,,,1,,Type of Travel,Type of Travel,,Holiday,Holiday,,,
0.49669700000000044,,,,,,,,,,,,,,Isle Of Man,,,2016,2016,,Year,,,,,,,,,,,,,1,,Type of Travel,Type of Travel,,Business,Business,,,
1.1085337943937343,,,,,,,,,,,,,,Channel Islands,,,2016,2016,,Year,,,,,,,,,,,,,1,,Type of Travel,Type of Travel,,Holiday,Holiday,,,
1.9811211360580399,,,,,,,,,,,,,,Channel Islands,,,2016,2016,,Year,,,,,,,,,,,,,1,,Type of Travel,Type of Travel,,Business,Business,,,
44.87489182579822,,,,,,,,,,,,,,UK area unknown,,,2016,2016,,Year,,,,,,,,,,,,,1,,Type of Travel,Type of Travel,,Holiday,Holiday,,,
17.468223891326826,,,,,,,,,,,,,,UK area unknown,,,2016,2016,,Year,,,,,,,,,,,,,1,,Type of Travel,Type of Travel,,Business,Business,,,
13461.284982285302,,,,,,,,,,,,,,All staying Visits,,,2016,2016,,Year,,,,,,,,,,,,,1,,Type of Travel,Type of Travel,,Holiday,Holiday,,,
8142.873489538738,,,,,,,,,,,,,,All staying Visits,,,2016,2016,,Year,,,,,,,,,,,,,1,,Type of Travel,Type of Travel,,Business,Business,,,
13899.00252499998,,,,,,,,,,,,,,All visits to the UK,,,2016,2016,,Year,,,,,,,,,,,,,1,,Type of Travel,Type of Travel,,Holiday,Holiday,,,
9187.144513999998,,,,,,,,,,,,,,All visits to the UK,,,2016,2016,,Year,,,,,,,,,,,,,1,,Type of Travel,Type of Travel,,Business,Business,,,
*********,182
